p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season
kevinmcdonald,2018,57,701,909.0,15,19,909.0,15,1988-11-04,190.33333333333331,88.83333333333333,Scotland,Medium/Medium,59.0,73.83333333333333,72.5,Midfielder,30,,,,,,24.521455890516844,3.0,3.0,,,
kevinwimmer,2016,10,10,376.0,5,27,1777.0,22,1992-11-15,187.0,85.0,Austria,Medium/Medium,58.66666666666666,74.0,75.5,Defender,24,,,,,,24.307243558580453,3.0,1.0,,,
kierangibbs,2016,21,35,742.0,11,31,4617.0,54,1989-09-26,178.66666666666666,70.0,England,High/Medium,78.83333333333333,71.33333333333333,77.5,Defender,27,,,,,,21.928603252394744,3.5,1.0,,,
kierangibbs,2020,14,35,905.0,10,17,4617.0,54,1989-09-26,178.66666666666666,70.0,England,High/Medium,78.83333333333333,71.33333333333333,77.5,Defender,31,742.0,11.0,67.45454545454545,21.0,11.0,21.928603252394744,3.5,1.0,0.0,35.0,21.0
kierantierney,2019,96,421,1037.0,15,19,3504.0,42,1997-06-05,178.0,72.33333333333333,Scotland,High/High,79.83333333333333,71.16666666666667,70.16666666666667,Defender,22,,,,,,22.82960905609561,4.0,1.0,,,
kierantierney,2020,83,421,2467.0,27,27,3504.0,42,1997-06-05,178.0,72.33333333333333,Scotland,High/High,79.83333333333333,71.16666666666667,70.16666666666667,Defender,23,1037.0,15.0,69.13333333333334,96.0,15.0,22.82960905609561,4.0,1.0,0.0,421.0,96.0
kierantrippier,2017,14,117,2020.0,24,35,5023.0,62,1990-09-19,176.66666666666666,71.33333333333333,England,High/High,76.0,73.0,79.33333333333333,Defender,27,,,,,,22.85510857956568,4.0,1.0,,,
kierantrippier,2018,68,117,2398.0,27,31,5023.0,62,1990-09-19,176.66666666666666,71.33333333333333,England,High/High,76.0,73.0,79.33333333333333,Defender,28,2020.0,24.0,84.16666666666667,14.0,24.0,22.85510857956568,4.0,1.0,0.0,117.0,14.0
konstantinosmavropanos,2018,126,298,154.0,4,7,439.0,7,1997-12-11,194.0,88.0,Greece,Medium/High,62.0,75.0,70.33333333333333,Defender,21,,,,,,23.381868423849507,3.5,1.0,,,
konstantinosmavropanos,2019,81,298,0.0,0,3,439.0,7,1997-12-11,194.0,88.0,Greece,Medium/High,62.0,75.0,70.33333333333333,Defender,22,154.0,4.0,38.5,126.0,4.0,23.381868423849507,3.5,1.0,1.0,298.0,126.0
konstantinosstafylidis,2017,196,605,354.0,5,6,354.0,5,1993-12-02,178.0,73.33333333333333,Greece,High/Medium,77.33333333333333,69.16666666666667,73.66666666666667,Defender,24,,,,,,23.145225771156838,3.5,1.0,,,
konstantinostsimikas,2020,82,82,13.0,2,22,13.0,2,1996-05-12,177.5,72.5,Greece,High/Medium,83.25,70.5,71.0,Defender,24,,,,,,23.01130728030153,3.5,1.0,,,
kortneyhause,2018,13,196,0.0,0,11,2299.0,25,1995-07-16,190.0,85.0,England,Medium/Medium,64.66666666666667,72.33333333333333,67.33333333333333,Defender,23,,,,,,23.545706371191137,3.0,1.0,,,
kortneyhause,2019,21,196,1634.0,18,20,2299.0,25,1995-07-16,190.0,85.0,England,Medium/Medium,64.66666666666667,72.33333333333333,67.33333333333333,Defender,24,0.0,0.0,,13.0,0.0,23.545706371191137,3.0,1.0,0.0,196.0,13.0
kortneyhause,2020,162,196,665.0,7,17,2299.0,25,1995-07-16,190.0,85.0,England,Medium/Medium,64.66666666666667,72.33333333333333,67.33333333333333,Defender,25,1634.0,18.0,90.77777777777777,17.0,9.0,23.545706371191137,3.0,1.0,0.0,392.0,21.0
kurtzouma,2017,7,13,3047.0,33,34,10663.0,125,1994-10-27,190.0,92.16666666666669,France,Medium/Medium,67.66666666666667,82.33333333333333,79.0,Defender,23,,,,,,25.53093259464451,3.0,1.0,,,
kurtzouma,2020,6,13,2099.0,24,35,10663.0,125,1994-10-27,190.0,92.16666666666669,France,Medium/Medium,67.66666666666667,82.33333333333333,79.0,Defender,26,3047.0,33.0,92.33333333333333,7.0,33.0,25.53093259464451,3.0,1.0,0.0,13.0,7.0
kylebartley,2017,202,227,254.0,5,15,2983.0,35,1991-05-22,194.0,94.0,England,Medium/High,58.0,79.83333333333333,71.5,Defender,26,,,,,,24.97608672547561,3.5,1.0,,,
kylebartley,2020,25,227,2729.0,30,33,2983.0,35,1991-05-22,194.0,94.0,England,Medium/High,58.0,79.83333333333333,71.5,Defender,29,254.0,5.0,50.8,202.0,5.0,24.97608672547561,3.5,1.0,1.0,227.0,202.0
kyletaylor,2018,91,105,0.0,0,6,0.0,0,1999-08-28,178.0,70.0,England,Medium/Medium,66.0,52.333333333333336,60.0,Midfielder,19,,,,,,22.093170054286073,3.0,3.0,,,
kylewalker,2016,17,59,2844.0,33,35,13331.0,151,1990-05-28,181.33333333333331,72.16666666666667,England,High/High,90.5,80.83333333333333,82.66666666666667,Defender,26,,,,,,21.947312932525957,4.0,1.0,,,
kylewalker,2018,17,59,2937.0,33,37,13331.0,151,1990-05-28,181.33333333333331,72.16666666666667,England,High/High,90.5,80.83333333333333,82.66666666666667,Defender,28,2844.0,33.0,86.18181818181819,17.0,33.0,21.947312932525957,4.0,1.0,0.0,59.0,17.0
kylewalker,2019,21,59,2511.0,29,36,13331.0,151,1990-05-28,181.33333333333331,72.16666666666667,England,High/High,90.5,80.83333333333333,82.66666666666667,Defender,29,5781.0,66.0,87.5909090909091,17.0,33.0,21.947312932525957,4.0,1.0,0.0,118.0,17.0
kylewalker,2020,4,59,2056.0,24,33,13331.0,151,1990-05-28,181.33333333333331,72.16666666666667,England,High/High,90.5,80.83333333333333,82.66666666666667,Defender,30,8292.0,95.0,87.28421052631579,18.333333333333332,31.666666666666668,21.947312932525957,4.0,1.0,0.0,177.0,21.0
laurentkoscielny,2016,14,362,3054.0,33,33,6806.0,75,1985-09-10,186.0,75.0,France,Medium/High,68.5,75.66666666666667,82.33333333333333,Defender,31,,,,,,21.678806798473808,3.5,1.0,,,
laurentkoscielny,2017,223,362,2342.0,25,26,6806.0,75,1985-09-10,186.0,75.0,France,Medium/High,68.5,75.66666666666667,82.33333333333333,Defender,32,3054.0,33.0,92.54545454545455,14.0,33.0,21.678806798473808,3.5,1.0,0.0,362.0,14.0
laurentkoscielny,2018,42,362,1410.0,17,19,6806.0,75,1985-09-10,186.0,75.0,France,Medium/High,68.5,75.66666666666667,82.33333333333333,Defender,33,5396.0,58.0,93.03448275862068,118.5,29.0,21.678806798473808,3.5,1.0,1.0,724.0,223.0
lazarmarkovic,2016,72,267,1037.0,12,12,1087.0,13,1994-03-02,175.0,65.5,Serbia,Medium/Medium,89.0,53.5,76.25,Midfielder,22,,,,,,21.387755102040817,3.0,3.0,,,
lazarmarkovic,2018,91,267,50.0,1,2,1087.0,13,1994-03-02,175.0,65.5,Serbia,Medium/Medium,89.0,53.5,76.25,Midfielder,24,1037.0,12.0,86.41666666666667,72.0,12.0,21.387755102040817,3.0,3.0,0.0,267.0,72.0
leanderdendoncker,2018,29,65,1544.0,19,27,7151.0,90,1995-04-15,188.66666666666663,86.33333333333333,Belgium,High/High,67.33333333333333,80.5,76.66666666666667,Midfielder,23,,,,,,24.25426712782031,4.0,3.0,,,
leanderdendoncker,2019,0,65,2957.0,38,38,7151.0,90,1995-04-15,188.66666666666663,86.33333333333333,Belgium,High/High,67.33333333333333,80.5,76.66666666666667,Midfielder,24,1544.0,19.0,81.26315789473684,29.0,19.0,24.25426712782031,4.0,3.0,0.0,65.0,29.0
leanderdendoncker,2020,26,65,2650.0,33,34,7151.0,90,1995-04-15,188.66666666666663,86.33333333333333,Belgium,High/High,67.33333333333333,80.5,76.66666666666667,Midfielder,25,4501.0,57.0,78.96491228070175,14.5,28.5,24.25426712782031,4.0,3.0,0.0,130.0,0.0
leandrotrossard,2019,47,252,2108.0,31,34,4818.0,66,1994-12-04,172.0,66.33333333333333,Belgium,High/Medium,79.66666666666667,58.5,73.33333333333333,Forward,25,,,,,,22.422029926086175,3.5,2.0,,,
leandrotrossard,2020,25,252,2710.0,35,36,4818.0,66,1994-12-04,172.0,66.33333333333333,Belgium,High/Medium,79.66666666666667,58.5,73.33333333333333,Forward,26,2108.0,31.0,68.0,47.0,31.0,22.422029926086175,3.5,2.0,0.0,252.0,47.0
leecattermole,2016,261,321,645.0,8,9,645.0,8,1988-03-21,178.0,76.0,England,Low/High,64.0,79.25,75.5,Midfielder,28,,,,,,23.98687034465345,3.0,3.0,,,
leegrant,2017,50,187,285.0,3,29,2945.0,31,1983-01-27,193.0,83.0,England,Medium/Medium,,,70.16666666666667,Goalkeeper,34,,,,,,22.28247738194314,3.0,0.0,,,
leegrant,2019,137,187,0.0,0,3,2945.0,31,1983-01-27,193.0,83.0,England,Medium/Medium,,,70.16666666666667,Goalkeeper,36,285.0,3.0,95.0,50.0,3.0,22.28247738194314,3.0,0.0,0.0,187.0,50.0
leepeltier,2018,48,75,1632.0,19,31,1875.0,23,1986-12-11,177.16666666666666,73.0,England,Low/High,63.833333333333336,74.16666666666667,69.0,Midfielder,32,,,,,,23.257275199585123,3.0,3.0,,,
leightonbaines,2017,94,94,2010.0,22,23,5803.0,68,1984-12-11,170.0,70.8,England,High/Medium,67.8,68.6,80.4,Defender,33,,,,,,24.498269896193772,3.5,1.0,,,
leonardoulloa,2016,29,211,510.0,16,24,846.0,30,1986-07-26,186.33333333333331,84.83333333333333,Argentina,Medium/Medium,45.66666666666666,78.83333333333333,72.83333333333333,Forward,30,,,,,,24.433485555921806,3.0,2.0,,,
leonbalogun,2018,67,373,631.0,8,25,631.0,8,1988-06-28,190.0,88.0,Nigeria,Medium/Medium,65.16666666666667,75.66666666666667,73.66666666666667,Defender,30,,,,,,24.37673130193906,3.0,1.0,,,
leonbalogun,2019,62,373,0.0,0,4,631.0,8,1988-06-28,190.0,88.0,Nigeria,Medium/Medium,65.16666666666667,75.66666666666667,73.66666666666667,Defender,31,631.0,8.0,78.875,67.0,8.0,24.37673130193906,3.0,1.0,0.0,373.0,67.0
leonbritton,2016,18,110,1191.0,16,25,1500.0,21,1982-09-16,167.0,65.0,England,Low/Medium,55.333333333333336,65.0,77.0,Midfielder,34,,,,,,23.306680053067517,2.5,3.0,,,
leonbritton,2017,92,110,309.0,5,7,1500.0,21,1982-09-16,167.0,65.0,England,Low/Medium,55.333333333333336,65.0,77.0,Midfielder,35,1191.0,16.0,74.4375,18.0,16.0,23.306680053067517,2.5,3.0,0.0,110.0,18.0
leroyfer,2017,188,386,1474.0,20,24,4017.0,54,1990-01-05,188.0,82.66666666666667,Netherlands,Medium/Medium,71.0,81.33333333333333,75.5,Midfielder,27,,,,,,23.389165534932854,3.0,3.0,,,
lewiscook,2016,92,610,456.0,6,9,5031.0,75,1997-02-03,174.66666666666666,69.33333333333333,England,Medium/Medium,72.33333333333333,69.33333333333333,73.33333333333333,Midfielder,19,,,,,,22.725948371307034,3.0,3.0,,,
lewiscook,2018,282,610,771.0,13,15,5031.0,75,1997-02-03,174.66666666666666,69.33333333333333,England,Medium/Medium,72.33333333333333,69.33333333333333,73.33333333333333,Midfielder,21,456.0,6.0,76.0,92.0,6.0,22.725948371307034,3.0,3.0,0.0,610.0,92.0
lewisdunk,2018,26,26,3345.0,36,36,13496.0,143,1991-11-21,192.0,88.0,England,High/Medium,51.66666666666666,76.66666666666667,75.33333333333333,Defender,27,,,,,,23.87152777777778,3.5,1.0,,,
liamcooper,2020,57,135,2352.0,25,26,2352.0,25,1991-08-30,186.66666666666663,74.5,Scotland,Medium/High,54.333333333333336,74.33333333333333,71.0,Defender,29,,,,,,21.380739795918377,3.5,1.0,,,
lloydkelly,2019,269,299,678.0,8,14,678.0,8,1998-10-01,186.6,71.2,England,Medium/Medium,77.4,63.6,62.6,Defender,21,,,,,,20.448276773170026,3.0,1.0,,,
loriskarius,2016,42,90,950.0,10,35,2755.0,29,1993-06-22,189.33333333333331,85.0,Germany,Medium/Medium,,,79.33333333333333,Goalkeeper,23,,,,,,23.711813132315022,3.0,0.0,,,
loriskarius,2017,14,90,1805.0,19,38,2755.0,29,1993-06-22,189.33333333333331,85.0,Germany,Medium/Medium,,,79.33333333333333,Goalkeeper,24,950.0,10.0,95.0,42.0,10.0,23.711813132315022,3.0,0.0,0.0,90.0,42.0
loriskarius,2018,5,90,0.0,0,1,2755.0,29,1993-06-22,189.33333333333331,85.0,Germany,Medium/Medium,,,79.33333333333333,Goalkeeper,25,2755.0,29.0,95.0,28.0,14.5,23.711813132315022,3.0,0.0,0.0,180.0,14.0
lovrekalinic,2019,235,288,0.0,0,1,0.0,0,1990-04-03,201.0,99.0,Croatia,Medium/Medium,,,76.0,Goalkeeper,29,,,,,,24.504343951882387,3.0,0.0,,,
lucasdigne,2018,20,130,3155.0,35,36,9190.0,100,1993-07-20,178.0,74.0,France,High/Medium,77.83333333333333,74.0,79.83333333333333,Defender,25,,,,,,23.355636914530994,3.5,1.0,,,
lucasdigne,2019,33,130,3185.0,35,36,9190.0,100,1993-07-20,178.0,74.0,France,High/Medium,77.83333333333333,74.0,79.83333333333333,Defender,26,3155.0,35.0,90.14285714285714,20.0,35.0,23.355636914530994,3.5,1.0,0.0,130.0,20.0
lucasdigne,2020,46,130,2850.0,30,30,9190.0,100,1993-07-20,178.0,74.0,France,High/Medium,77.83333333333333,74.0,79.83333333333333,Defender,27,6340.0,70.0,90.57142857142857,26.5,35.0,23.355636914530994,3.5,1.0,0.0,260.0,33.0
lucastorreira,2018,12,139,2530.0,34,34,4138.0,63,1996-02-11,167.5,63.5,Uruguay,Medium/High,75.33333333333333,69.83333333333333,74.33333333333333,Midfielder,22,,,,,,22.63310314101136,3.5,3.0,,,
lucastorreira,2019,127,139,1608.0,29,33,4138.0,63,1996-02-11,167.5,63.5,Uruguay,Medium/High,75.33333333333333,69.83333333333333,74.33333333333333,Midfielder,23,2530.0,34.0,74.41176470588235,12.0,34.0,22.63310314101136,3.5,3.0,0.0,139.0,12.0
lucianonarsingh,2016,27,27,460.0,13,15,1147.0,31,1990-09-13,176.66666666666666,73.66666666666667,Netherlands,Medium/Low,91.16666666666669,56.66666666666666,74.33333333333333,Midfielder,26,,,,,,23.602705589177646,2.5,3.0,,,
lukamilivojevic,2017,2,33,3246.0,36,37,13276.0,150,1991-04-07,186.0,80.0,Serbia,Medium/High,58.333333333333336,81.66666666666667,77.33333333333333,Midfielder,26,,,,,,23.12406058503873,3.5,3.0,,,
lukamilivojevic,2019,8,33,2649.0,31,32,13276.0,150,1991-04-07,186.0,80.0,Serbia,Medium/High,58.333333333333336,81.66666666666667,77.33333333333333,Midfielder,28,3246.0,36.0,90.16666666666667,2.0,36.0,23.12406058503873,3.5,3.0,0.0,33.0,2.0
lukamilivojevic,2020,23,33,2489.0,31,32,13276.0,150,1991-04-07,186.0,80.0,Serbia,Medium/High,58.333333333333336,81.66666666666667,77.33333333333333,Midfielder,29,5895.0,67.0,87.98507462686567,5.0,33.5,23.12406058503873,3.5,3.0,0.0,66.0,8.0
lukaszfabianski,2018,3,138,3610.0,38,38,16294.0,173,1985-04-18,190.0,83.0,Poland,Medium/Medium,,,80.16666666666667,Goalkeeper,33,,,,,,22.991689750692522,3.0,0.0,,,
lukaszfabianski,2019,112,138,2234.0,25,25,16294.0,173,1985-04-18,190.0,83.0,Poland,Medium/Medium,,,80.16666666666667,Goalkeeper,34,3610.0,38.0,95.0,3.0,38.0,22.991689750692522,3.0,0.0,0.0,138.0,3.0
lukaszfabianski,2020,23,138,3325.0,35,35,16294.0,173,1985-04-18,190.0,83.0,Poland,Medium/Medium,,,80.16666666666667,Goalkeeper,35,5844.0,63.0,92.76190476190476,57.5,31.5,22.991689750692522,3.0,0.0,0.0,276.0,112.0
lukeshaw,2016,176,402,719.0,11,15,8918.0,107,1995-07-12,183.0,75.0,England,High/Medium,82.16666666666667,76.33333333333333,79.66666666666667,Defender,21,,,,,,22.395413419331717,3.5,1.0,,,
lukeshaw,2018,53,402,2732.0,29,29,8918.0,107,1995-07-12,183.0,75.0,England,High/Medium,82.16666666666667,76.33333333333333,79.66666666666667,Defender,23,719.0,11.0,65.36363636363636,176.0,11.0,22.395413419331717,3.5,1.0,1.0,402.0,176.0
lukeshaw,2019,84,402,1829.0,24,24,8918.0,107,1995-07-12,183.0,75.0,England,High/Medium,82.16666666666667,76.33333333333333,79.66666666666667,Defender,24,3451.0,40.0,86.275,114.5,20.0,22.395413419331717,3.5,1.0,0.0,804.0,53.0
lukeshaw,2020,89,402,2800.0,32,34,8918.0,107,1995-07-12,183.0,75.0,England,High/Medium,82.16666666666667,76.33333333333333,79.66666666666667,Defender,25,5280.0,64.0,82.5,104.33333333333333,21.333333333333332,22.395413419331717,3.5,1.0,0.0,1206.0,84.0
lyndengooch,2016,62,62,398.0,11,19,398.0,11,1995-12-24,173.0,69.0,United States,Medium/Medium,78.33333333333333,65.5,66.16666666666667,Midfielder,21,,,,,,23.054562464499313,3.0,3.0,,,
lysmousset,2018,4,134,451.0,23,34,3085.0,98,1996-02-08,184.16666666666663,80.33333333333333,France,Medium/Medium,79.83333333333333,62.0,69.0,Forward,22,,,,,,23.685018734260158,3.0,2.0,,,
lysmousset,2019,14,134,1327.0,30,33,3085.0,98,1996-02-08,184.16666666666663,80.33333333333333,France,Medium/Medium,79.83333333333333,62.0,69.0,Forward,23,451.0,23.0,19.608695652173914,4.0,23.0,23.685018734260158,3.0,2.0,0.0,134.0,4.0
lysmousset,2020,116,134,334.0,11,19,3085.0,98,1996-02-08,184.16666666666663,80.33333333333333,France,Medium/Medium,79.83333333333333,62.0,69.0,Forward,24,1778.0,53.0,33.54716981132076,9.0,26.5,23.685018734260158,3.0,2.0,0.0,268.0,14.0
maartenstekelenburg,2016,30,248,1774.0,19,32,1774.0,19,1982-09-22,197.0,92.0,Netherlands,Medium/Medium,,,74.33333333333333,Goalkeeper,34,,,,,,23.70584142853462,3.0,0.0,,,
maartenstekelenburg,2017,208,248,0.0,0,8,1774.0,19,1982-09-22,197.0,92.0,Netherlands,Medium/Medium,,,74.33333333333333,Goalkeeper,35,1774.0,19.0,93.36842105263158,30.0,19.0,23.70584142853462,3.0,0.0,0.0,248.0,30.0
mamadousakho,2016,187,805,722.0,8,10,6269.0,72,1990-02-13,187.0,83.0,France,Medium/High,57.333333333333336,83.33333333333333,79.83333333333333,Defender,26,,,,,,23.735308416025617,3.5,1.0,,,
mamadousakho,2017,50,805,1643.0,19,21,6269.0,72,1990-02-13,187.0,83.0,France,Medium/High,57.333333333333336,83.33333333333333,79.83333333333333,Defender,27,722.0,8.0,90.25,187.0,8.0,23.735308416025617,3.5,1.0,1.0,805.0,187.0
mamadousakho,2018,191,805,2547.0,27,27,6269.0,72,1990-02-13,187.0,83.0,France,Medium/High,57.333333333333336,83.33333333333333,79.83333333333333,Defender,28,2365.0,27.0,87.5925925925926,118.5,13.5,23.735308416025617,3.5,1.0,0.0,1610.0,50.0
mamadousakho,2019,131,805,1062.0,14,16,6269.0,72,1990-02-13,187.0,83.0,France,Medium/High,57.333333333333336,83.33333333333333,79.83333333333333,Defender,29,4912.0,54.0,90.96296296296296,142.66666666666666,18.0,23.735308416025617,3.5,1.0,1.0,2415.0,191.0
mamadousakho,2020,246,805,295.0,4,12,6269.0,72,1990-02-13,187.0,83.0,France,Medium/High,57.333333333333336,83.33333333333333,79.83333333333333,Defender,30,5974.0,68.0,87.8529411764706,139.75,17.0,23.735308416025617,3.5,1.0,1.0,3220.0,131.0
manologabbiadini,2016,32,155,746.0,11,11,2434.0,51,1991-11-26,183.5,77.5,Italy,High/Low,73.33333333333333,68.16666666666667,77.66666666666667,Forward,25,,,,,,23.015984972789166,3.0,2.0,,,
manologabbiadini,2018,9,155,520.0,12,12,2434.0,51,1991-11-26,183.5,77.5,Italy,High/Low,73.33333333333333,68.16666666666667,77.66666666666667,Forward,27,746.0,11.0,67.81818181818181,32.0,11.0,23.015984972789166,3.0,2.0,0.0,155.0,32.0
manuellanzini,2016,55,492,2827.0,35,35,7765.0,113,1993-02-15,168.0,61.333333333333336,Argentina,Medium/Medium,80.0,50.333333333333336,79.16666666666667,Midfielder,23,,,,,,21.73091458805745,3.0,3.0,,,
manuellanzini,2017,90,492,2138.0,27,27,7765.0,113,1993-02-15,168.0,61.333333333333336,Argentina,Medium/Medium,80.0,50.333333333333336,79.16666666666667,Midfielder,24,2827.0,35.0,80.77142857142857,55.0,35.0,21.73091458805745,3.0,3.0,0.0,492.0,55.0
manuellanzini,2018,283,492,719.0,10,10,7765.0,113,1993-02-15,168.0,61.333333333333336,Argentina,Medium/Medium,80.0,50.333333333333336,79.16666666666667,Midfielder,25,4965.0,62.0,80.08064516129032,72.5,31.0,21.73091458805745,3.0,3.0,0.0,984.0,90.0
manuellanzini,2019,55,492,1456.0,24,32,7765.0,113,1993-02-15,168.0,61.333333333333336,Argentina,Medium/Medium,80.0,50.333333333333336,79.16666666666667,Midfielder,26,5684.0,72.0,78.94444444444444,142.66666666666666,24.0,21.73091458805745,3.0,3.0,1.0,1476.0,283.0
manuellanzini,2020,9,492,625.0,17,32,7765.0,113,1993-02-15,168.0,61.333333333333336,Argentina,Medium/Medium,80.0,50.333333333333336,79.16666666666667,Midfielder,27,7140.0,96.0,74.375,120.75,24.0,21.73091458805745,3.0,3.0,0.0,1968.0,55.0
marcalbrighton,2018,70,82,1711.0,27,29,9700.0,145,1989-11-18,174.83333333333334,71.66666666666667,England,High/High,74.16666666666667,66.5,75.33333333333333,Midfielder,29,,,,,,23.44599832242973,4.0,3.0,,,
marcalbrighton,2019,12,82,929.0,20,36,9700.0,145,1989-11-18,174.83333333333334,71.66666666666667,England,High/High,74.16666666666667,66.5,75.33333333333333,Midfielder,30,1711.0,27.0,63.370370370370374,70.0,27.0,23.44599832242973,4.0,3.0,0.0,82.0,70.0
marcosrojo,2016,208,891,1760.0,21,24,2790.0,38,1990-03-20,186.83333333333331,82.0,Argentina,Medium/Medium,69.83333333333333,79.5,79.0,Defender,26,,,,,,23.491195974029182,3.0,1.0,,,
marcosrojo,2017,6,891,670.0,9,20,2790.0,38,1990-03-20,186.83333333333331,82.0,Argentina,Medium/Medium,69.83333333333333,79.5,79.0,Defender,27,1760.0,21.0,83.80952380952381,208.0,21.0,23.491195974029182,3.0,1.0,1.0,891.0,208.0
marcosrojo,2018,223,891,226.0,5,11,2790.0,38,1990-03-20,186.83333333333331,82.0,Argentina,Medium/Medium,69.83333333333333,79.5,79.0,Defender,28,2430.0,30.0,81.0,107.0,15.0,23.491195974029182,3.0,1.0,0.0,1782.0,6.0
marcosrojo,2019,283,891,134.0,3,8,2790.0,38,1990-03-20,186.83333333333331,82.0,Argentina,Medium/Medium,69.83333333333333,79.5,79.0,Defender,29,2656.0,35.0,75.88571428571429,145.66666666666666,11.666666666666666,23.491195974029182,3.0,1.0,1.0,2673.0,223.0
marcpugh,2016,58,188,1391.0,21,25,2387.0,41,1987-04-02,180.0,72.0,England,High/Medium,69.6,66.0,71.4,Midfielder,29,,,,,,22.22222222222222,3.5,3.0,,,
marcpugh,2017,130,188,996.0,20,31,2387.0,41,1987-04-02,180.0,72.0,England,High/Medium,69.6,66.0,71.4,Midfielder,30,1391.0,21.0,66.23809523809524,58.0,21.0,22.22222222222222,3.5,3.0,0.0,188.0,58.0
marcusbettinelli,2018,151,171,665.0,7,22,665.0,7,1992-05-24,194.0,82.0,England,Medium/Medium,,,69.16666666666667,Goalkeeper,26,,,,,,21.787650122223404,3.0,0.0,,,
marcusrashford,2018,8,169,2462.0,33,35,12040.0,168,1997-10-31,185.8,70.4,England,High/Low,91.4,73.2,81.0,Forward,21,,,,,,20.393005662535153,3.0,2.0,,,
marcusrashford,2019,149,169,2758.0,31,31,12040.0,168,1997-10-31,185.8,70.4,England,High/Low,91.4,73.2,81.0,Forward,22,2462.0,33.0,74.60606060606061,8.0,33.0,20.393005662535153,3.0,2.0,0.0,169.0,8.0
marcusrashford,2020,12,169,3058.0,37,38,12040.0,168,1997-10-31,185.8,70.4,England,High/Low,91.4,73.2,81.0,Forward,23,5220.0,64.0,81.5625,78.5,32.0,20.393005662535153,3.0,2.0,1.0,338.0,149.0
marcwilson,2016,52,52,262.0,4,13,262.0,4,1987-08-17,188.0,80.0,Republic of Ireland,Medium/High,61.75,71.0,72.5,Midfielder,29,,,,,,22.634676324128566,3.5,3.0,,,
mariolemina,2017,24,320,1806.0,25,31,5293.0,74,1993-09-01,183.83333333333331,83.16666666666667,Gabon,Medium/Medium,74.5,74.0,77.0,Midfielder,24,,,,,,24.60938559553645,3.0,3.0,,,
mariolemina,2018,127,320,1697.0,21,23,5293.0,74,1993-09-01,183.83333333333331,83.16666666666667,Gabon,Medium/Medium,74.5,74.0,77.0,Midfielder,25,1806.0,25.0,72.24,24.0,25.0,24.60938559553645,3.0,3.0,0.0,320.0,24.0
mariolemina,2020,54,320,1790.0,28,30,5293.0,74,1993-09-01,183.83333333333331,83.16666666666667,Gabon,Medium/Medium,74.5,74.0,77.0,Midfielder,27,3503.0,46.0,76.15217391304348,75.5,23.0,24.60938559553645,3.0,3.0,1.0,640.0,127.0
mariovrancic,2019,79,114,700.0,20,29,700.0,20,1989-05-23,187.0,78.0,Bosnia Herzegovina,Medium/Medium,54.833333333333336,70.0,72.0,Midfielder,30,,,,,,22.305470559638533,3.0,3.0,,,
